Time,Document,Desk,DoorHandle,Hand_1,Hand_2,Mucosa_1,Mucosa_2,Air,Viral Exposure_Fomites_1,Viral Exposure_Fomites_2,Viral Exposure_CloseContact_1,Viral Exposure_CloseContact_2,Viral Exposure_Aerosol_1,Viral Exposure_Aerosol_2,Viral Exposure_Total_1,Viral Exposure_Total_2,Risk_1,Risk_2
11.5995718502264,8114938.94403416,34476757.8572779,248863.836919216,349736.661137204,572253.645888115,432703.438030445,4000000,532322.432279023,682770.758384827,4000000,98002.282691534,4000000,55866.3908334803,4000000,836639.431909841,4000000,0.879737029275948,0.999959998046938
11.6245718502264,8128710.08064451,34526400.0678726,249411.616811992,350249.817705456,572702.296034828,433775.599318742,4000000,532322.439101918,685327.376084257,4000000,98214.722691534,4000000,55996.1444271843,4000000,839538.243202975,4000000,0.880616380067744,0.999959998046938
11.6495718502264,8142469.22617354,34575965.2531065,249959.380634984,350762.289331661,573150.285088041,434847.308075587,4000000,532322.445710985,687887.739768096,4000000,98427.162691534,4000000,56125.8980225251,4000000,842440.800482155,4000000,0.881490425026608,0.999959998046938
11.6745718502264,8156216.37835526,34625453.5368729,250507.127099708,351274.0767904,573597.614032878,435918.561079242,4000000,532322.452112923,690451.844435837,4000000,98639.602691534,4000000,56255.6516194515,4000000,845347.098746822,4000000,0.882359184991655,0.999959998046938
11.6995718502264,8169951.53497361,34674865.0428533,251054.854921652,351785.1808559,574044.28385295,436989.355126212,4000000,532322.458314224,693019.685092626,4000000,98852.0426915341,4000000,56385.4052179138,4000000,848257.133002073,4000000,0.883222680833588,0.999959998046938
11.7245718502264,8183674.69386224,34724199.8945185,251602.562820267,352295.60230203,574490.295530347,438059.687031167,4000000,532322.464321177,695591.256749264,4000000,99064.4826915341,4000000,56515.1588178639,4000000,851170.898258662,4000000,0.88408093345323,0.999959998046938
11.7495718502264,8197385.85290433,34773458.2151286,252150.249518957,352805.341902299,574935.650045649,439129.553626869,4000000,532322.470139872,698166.554422206,4000000,99276.9226915341,4000000,56644.9124192551,4000000,854088.389532995,4000000,0.88493396378007,0.999959998046938
11.7745718502264,8211085.01003245,34822640.1277334,252697.913745074,353314.400429854,575380.348377924,440198.9517641,4000000,532322.475776209,700745.573133555,4000000,99489.3626915341,4000000,56774.6660220423,4000000,857009.60184713,4000000,0.885781792770816,0.999959998046938
11.7995718502264,8224772.16322836,34871745.7551729,253245.554229904,353822.778657476,575824.39150473,441267.878311587,4000000,532322.481235903,703328.307911057,4000000,99701.8026915341,4000000,56904.4196261816,4000000,859934.530228772,4000000,0.88662444140797,0.999959998046938
11.8245718502264,8238447.31052282,34920775.2200778,253793.169708665,354330.477357582,576267.78040212,442336.330155931,4000000,532322.486524491,705914.753788107,4000000,99914.2426915341,4000000,57034.1732316309,4000000,862863.169711271,4000000,0.887461930698411,0.999959998046938
11.8495718502264,8252110.44999544,34969728.6448694,254340.75892049,354837.49730222,576710.516044645,443404.304201533,4000000,532322.491647334,708504.905803736,4000000,100126.682691534,4000000,57163.9268383489,4000000,865795.515333619,4000000,0.888294281671988,0.999959998046938
11.8745718502264,8265761.5797745,35018606.1517607,254888.320608427,355343.839263066,577152.599405351,444471.79737052,4000000,532322.496609628,711098.759002618,4000000,100339.122691534,4000000,57293.6804462959,4000000,868731.562140447,4000000,0.889121515380129,0.999959998046938
11.8995718502264,8279400.69803678,35067407.8627561,255435.853519424,355849.504011426,577594.031455791,445538.80660268,4000000,532322.501416403,713696.308435059,4000000,100551.562691534,4000000,57423.4340554334,4000000,871671.305182025,4000000,0.889943652894466,0.999959998046938
11.906832461914,8245661.66243781,34921922.8925,254431.441825588,355098.825140953,576273.367505067,445847.725702206,4000000,532322.502783967,714450.516888497,4000000,100613.260465411,4000000,57461.1176784916,4000000,872524.895032399,4000000,0.890181226436636,0.999959998046938
